,uri,full_uri,layer_size,platform,arch,digest,os,schema_version
170,ghcr.io/converged-computing/metric-mixbench,ghcr.io/converged-computing/metric-mixbench:cpu,22336324,{},unknown,sha256:4b33553ddeef6c506718e4122b61208694f418fa1a9f076e08722d1cedb1f7fd,unknown,2
171,ghcr.io/converged-computing/metric-mixbench,ghcr.io/converged-computing/metric-mixbench:cpu,92648832,{},unknown,sha256:9d6954522e9a2bc29a9d26b2cc3af045491fd0227f722f35199dcfb0f3000979,unknown,2
172,ghcr.io/converged-computing/metric-mixbench,ghcr.io/converged-computing/metric-mixbench:cpu,119073787,{},unknown,sha256:81113f9e12378b884c6657e71f4fcae0cf0f8df71d3b961fc96367c321830810,unknown,2
173,ghcr.io/converged-computing/metric-mixbench,ghcr.io/converged-computing/metric-mixbench:cpu,14004092,{},unknown,sha256:528422c813cf5950b694b916a41f67cbd667a2f757754659cc1d660bf83de0e8,unknown,2
174,ghcr.io/converged-computing/metric-mixbench,ghcr.io/converged-computing/metric-mixbench:cpu,32,{},unknown,sha256:4f4fb700ef54461cfa02571ae0db9a0dc1e0cdb5577484a6d75e68dc38e8acc1,unknown,2
175,ghcr.io/converged-computing/metric-mixbench,ghcr.io/converged-computing/metric-mixbench:cpu,61688474,{},unknown,sha256:1429d06d5f45b2c0149b9eddf5088a560e97b893fd33b323cfee94b17ac20d5d,unknown,2
176,ghcr.io/converged-computing/metric-mixbench,ghcr.io/converged-computing/metric-mixbench:cpu,32,{},unknown,sha256:4f4fb700ef54461cfa02571ae0db9a0dc1e0cdb5577484a6d75e68dc38e8acc1,unknown,2
177,ghcr.io/converged-computing/metric-mixbench,ghcr.io/converged-computing/metric-mixbench:cpu,451861,{},unknown,sha256:676197cf77367262421e908b3a1a4ab254c028025fe47164273b144153abc333,unknown,2
178,ghcr.io/converged-computing/metric-mixbench,ghcr.io/converged-computing/metric-mixbench:cpu,1398074,{},unknown,sha256:c0fcdd9db0b79c55346b5fa8cb05a342f236a1e7ea675cd67db3201614dd6f10,unknown,2
179,ghcr.io/converged-computing/metric-mixbench,ghcr.io/converged-computing/metric-mixbench:cpu,32,{},unknown,sha256:4f4fb700ef54461cfa02571ae0db9a0dc1e0cdb5577484a6d75e68dc38e8acc1,unknown,2
180,ghcr.io/converged-computing/metric-mixbench,ghcr.io/converged-computing/metric-mixbench:cpu,3738721,{},unknown,sha256:237e02c2ed33189900f6796261eab43f165ec77c64dd605e8e6c8003f5c220f3,unknown,2
181,ghcr.io/converged-computing/metric-kripke-cpu,ghcr.io/converged-computing/metric-kripke-cpu:zen4,30439866,{},unknown,sha256:9b857f539cb142c9aa2201a17bb8e1cd5cf12edd4a65adf5732fe9f4343964cf,unknown,2
182,ghcr.io/converged-computing/metric-kripke-cpu,ghcr.io/converged-computing/metric-kripke-cpu:zen4,183284920,{},unknown,sha256:95a092ea8938db7729849304b60d98287aa6d3a28cd8144076922768419c9e3d,unknown,2
183,ghcr.io/converged-computing/metric-kripke-cpu,ghcr.io/converged-computing/metric-kripke-cpu:zen4,129858404,{},unknown,sha256:e8081507e9ee9e6ed8309c389855b80804a53df0f11d5c398336a739fffdcf4d,unknown,2
184,ghcr.io/converged-computing/metric-kripke-cpu,ghcr.io/converged-computing/metric-kripke-cpu:zen4,55517828,{},unknown,sha256:dceea02ba2fcf86c1fcb65fa979f7f6803bce48bb6a6da480902e1b0bf49ebc5,unknown,2
185,ghcr.io/converged-computing/metric-kripke-cpu,ghcr.io/converged-computing/metric-kripke-cpu:zen4,29483910,{},unknown,sha256:ca850bcd26f19c921f3de967874d93f9bce86ee377361868f578f810505c2837,unknown,2
186,ghcr.io/converged-computing/metric-kripke-cpu,ghcr.io/converged-computing/metric-kripke-cpu:zen4,18091250,{},unknown,sha256:9724542825ebd75991ca5bda727e385c980a76b90f993869a5758bc1a661ec15,unknown,2
187,ghcr.io/converged-computing/metric-kripke-cpu,ghcr.io/converged-computing/metric-kripke-cpu:zen4,865749,{},unknown,sha256:01fce0fdee101dd9891da45c5bba20166aa3c5603dc2d50309395dd72ce9965c,unknown,2
188,ghcr.io/converged-computing/metric-kripke-cpu,ghcr.io/converged-computing/metric-kripke-cpu:zen4,615472,{},unknown,sha256:fc76be393226c0238cbc122408b45b4fbff5cabf17d369d8f0be9d3396f30d31,unknown,2
189,ghcr.io/converged-computing/metric-kripke-cpu,ghcr.io/converged-computing/metric-kripke-cpu:zen4,112,{},unknown,sha256:286e2e7eb7bf8eede8a9d744b09267442d17bf93b8a57f7c34bbe6724973e40e,unknown,2
190,ghcr.io/converged-computing/metric-kripke-cpu,ghcr.io/converged-computing/metric-kripke-cpu:zen4,1920507,{},unknown,sha256:6d34600ecb03b0fb05a2230614d226821a915ca26db9f94f200c8b78feccec80,unknown,2
191,ghcr.io/converged-computing/metric-kripke-cpu,ghcr.io/converged-computing/metric-kripke-cpu:zen4,32,{},unknown,sha256:4f4fb700ef54461cfa02571ae0db9a0dc1e0cdb5577484a6d75e68dc38e8acc1,unknown,2
192,ghcr.io/converged-computing/metric-kripke-cpu,ghcr.io/converged-computing/metric-kripke-cpu:zen4,339030,{},unknown,sha256:d05441776846837e8a7a0cfa312ed16c563dc1bc0e6bfb0d953f9c22661ad15a,unknown,2
193,ghcr.io/converged-computing/metric-kripke-cpu,ghcr.io/converged-computing/metric-kripke-cpu:zen4,1276,{},unknown,sha256:113b6a270881e7340ab04ab9eca18c1733e258cfcc0a3a35443f365466474716,unknown,2
194,ghcr.io/converged-computing/metric-kripke-cpu,ghcr.io/converged-computing/metric-kripke-cpu:zen4,97764593,{},unknown,sha256:29d120eac74001475a89d6a4503379c6995ab1619a899af38ceb7226162151df,unknown,2
195,ghcr.io/converged-computing/metric-kripke-cpu,ghcr.io/converged-computing/metric-kripke-cpu:zen4,37807546,{},unknown,sha256:ad6099fb8303524f19a12317ac0f2f26062d3c78a7a197b9c656cd6807a6807e,unknown,2
196,ghcr.io/converged-computing/metric-kripke-cpu,ghcr.io/converged-computing/metric-kripke-cpu:zen4,22336572,{},unknown,sha256:c2f3679a139fff8c42e476b78d6507f93ab5c28757bddf2e78b1e25cb4b4ea1a,unknown,2
197,ghcr.io/converged-computing/metric-kripke-cpu,ghcr.io/converged-computing/metric-kripke-cpu:zen4,92648800,{},unknown,sha256:79ee6d9f2394ebfd1edd1bb857c84140e54dae9da355ade9e2894e6257c32a5f,unknown,2
198,ghcr.io/converged-computing/metric-kripke-cpu,ghcr.io/converged-computing/metric-kripke-cpu:zen4,119074957,{},unknown,sha256:9718581ee9eb86704dc9eec1c2307c91f547da2300b3a51aa118fc7e3253c989,unknown,2
199,ghcr.io/converged-computing/metric-kripke-cpu,ghcr.io/converged-computing/metric-kripke-cpu:zen4,14030477,{},unknown,sha256:95f6de7966202940d7e1955b52f2ab0910df4e703bd1a8b4d8cf5eb436fb04e6,unknown,2
200,ghcr.io/converged-computing/metric-kripke-cpu,ghcr.io/converged-computing/metric-kripke-cpu:zen4,32,{},unknown,sha256:4f4fb700ef54461cfa02571ae0db9a0dc1e0cdb5577484a6d75e68dc38e8acc1,unknown,2
201,ghcr.io/converged-computing/metric-kripke-cpu,ghcr.io/converged-computing/metric-kripke-cpu:zen4,61673554,{},unknown,sha256:dfc1234c7f1657a8b8aa47b1dcdcdb92791a504ba33b97230c640dfe4e55c9e5,unknown,2
202,ghcr.io/converged-computing/metric-kripke-cpu,ghcr.io/converged-computing/metric-kripke-cpu:zen4,12055260,{},unknown,sha256:19f6ea277eef0003eb4ff6d9998ec036f85b8a0ce5f35b33f7cb9dc6caa94c74,unknown,2
203,ghcr.io/converged-computing/metric-kripke-cpu,ghcr.io/converged-computing/metric-kripke-cpu:zen4,32,{},unknown,sha256:4f4fb700ef54461cfa02571ae0db9a0dc1e0cdb5577484a6d75e68dc38e8acc1,unknown,2
204,ghcr.io/converged-computing/metric-kripke-cpu,ghcr.io/converged-computing/metric-kripke-cpu:zen4,497,{},unknown,sha256:6e093167e21385f9b9671390c0d90ee2f902ad151e615cc42771ed6c0bf607e8,unknown,2
205,ghcr.io/converged-computing/metric-kripke-cpu,ghcr.io/converged-computing/metric-kripke-cpu:zen4,790933,{},unknown,sha256:a63e22df1698e9396c230880ba01b871198a668b92b07560fee18ad871c8857f,unknown,2
206,ghcr.io/converged-computing/metric-kripke-cpu,ghcr.io/converged-computing/metric-kripke-cpu:zen4,3738661,{},unknown,sha256:dde9991e4d5f9e425769cecac4fce628c134610bed9a6eb024476c6ada896841,unknown,2
207,ghcr.io/converged-computing/metric-stream,ghcr.io/converged-computing/metric-stream:cpu-zen4,30439866,{},unknown,sha256:9b857f539cb142c9aa2201a17bb8e1cd5cf12edd4a65adf5732fe9f4343964cf,unknown,2
208,ghcr.io/converged-computing/metric-stream,ghcr.io/converged-computing/metric-stream:cpu-zen4,183284920,{},unknown,sha256:95a092ea8938db7729849304b60d98287aa6d3a28cd8144076922768419c9e3d,unknown,2
209,ghcr.io/converged-computing/metric-stream,ghcr.io/converged-computing/metric-stream:cpu-zen4,129858404,{},unknown,sha256:e8081507e9ee9e6ed8309c389855b80804a53df0f11d5c398336a739fffdcf4d,unknown,2
210,ghcr.io/converged-computing/metric-stream,ghcr.io/converged-computing/metric-stream:cpu-zen4,55517828,{},unknown,sha256:dceea02ba2fcf86c1fcb65fa979f7f6803bce48bb6a6da480902e1b0bf49ebc5,unknown,2
211,ghcr.io/converged-computing/metric-stream,ghcr.io/converged-computing/metric-stream:cpu-zen4,29483910,{},unknown,sha256:ca850bcd26f19c921f3de967874d93f9bce86ee377361868f578f810505c2837,unknown,2
212,ghcr.io/converged-computing/metric-stream,ghcr.io/converged-computing/metric-stream:cpu-zen4,18091250,{},unknown,sha256:9724542825ebd75991ca5bda727e385c980a76b90f993869a5758bc1a661ec15,unknown,2
213,ghcr.io/converged-computing/metric-stream,ghcr.io/converged-computing/metric-stream:cpu-zen4,865749,{},unknown,sha256:01fce0fdee101dd9891da45c5bba20166aa3c5603dc2d50309395dd72ce9965c,unknown,2
214,ghcr.io/converged-computing/metric-stream,ghcr.io/converged-computing/metric-stream:cpu-zen4,615472,{},unknown,sha256:fc76be393226c0238cbc122408b45b4fbff5cabf17d369d8f0be9d3396f30d31,unknown,2
215,ghcr.io/converged-computing/metric-stream,ghcr.io/converged-computing/metric-stream:cpu-zen4,112,{},unknown,sha256:286e2e7eb7bf8eede8a9d744b09267442d17bf93b8a57f7c34bbe6724973e40e,unknown,2
216,ghcr.io/converged-computing/metric-stream,ghcr.io/converged-computing/metric-stream:cpu-zen4,1920507,{},unknown,sha256:6d34600ecb03b0fb05a2230614d226821a915ca26db9f94f200c8b78feccec80,unknown,2
217,ghcr.io/converged-computing/metric-stream,ghcr.io/converged-computing/metric-stream:cpu-zen4,32,{},unknown,sha256:4f4fb700ef54461cfa02571ae0db9a0dc1e0cdb5577484a6d75e68dc38e8acc1,unknown,2
218,ghcr.io/converged-computing/metric-stream,ghcr.io/converged-computing/metric-stream:cpu-zen4,339030,{},unknown,sha256:d05441776846837e8a7a0cfa312ed16c563dc1bc0e6bfb0d953f9c22661ad15a,unknown,2
219,ghcr.io/converged-computing/metric-stream,ghcr.io/converged-computing/metric-stream:cpu-zen4,1276,{},unknown,sha256:113b6a270881e7340ab04ab9eca18c1733e258cfcc0a3a35443f365466474716,unknown,2
220,ghcr.io/converged-computing/metric-stream,ghcr.io/converged-computing/metric-stream:cpu-zen4,97764593,{},unknown,sha256:29d120eac74001475a89d6a4503379c6995ab1619a899af38ceb7226162151df,unknown,2
221,ghcr.io/converged-computing/metric-stream,ghcr.io/converged-computing/metric-stream:cpu-zen4,37807546,{},unknown,sha256:ad6099fb8303524f19a12317ac0f2f26062d3c78a7a197b9c656cd6807a6807e,unknown,2
222,ghcr.io/converged-computing/metric-stream,ghcr.io/converged-computing/metric-stream:cpu-zen4,22336572,{},unknown,sha256:c2f3679a139fff8c42e476b78d6507f93ab5c28757bddf2e78b1e25cb4b4ea1a,unknown,2
223,ghcr.io/converged-computing/metric-stream,ghcr.io/converged-computing/metric-stream:cpu-zen4,92648800,{},unknown,sha256:79ee6d9f2394ebfd1edd1bb857c84140e54dae9da355ade9e2894e6257c32a5f,unknown,2
224,ghcr.io/converged-computing/metric-stream,ghcr.io/converged-computing/metric-stream:cpu-zen4,119074957,{},unknown,sha256:9718581ee9eb86704dc9eec1c2307c91f547da2300b3a51aa118fc7e3253c989,unknown,2
225,ghcr.io/converged-computing/metric-stream,ghcr.io/converged-computing/metric-stream:cpu-zen4,14030477,{},unknown,sha256:95f6de7966202940d7e1955b52f2ab0910df4e703bd1a8b4d8cf5eb436fb04e6,unknown,2
226,ghcr.io/converged-computing/metric-stream,ghcr.io/converged-computing/metric-stream:cpu-zen4,32,{},unknown,sha256:4f4fb700ef54461cfa02571ae0db9a0dc1e0cdb5577484a6d75e68dc38e8acc1,unknown,2
227,ghcr.io/converged-computing/metric-stream,ghcr.io/converged-computing/metric-stream:cpu-zen4,61689193,{},unknown,sha256:31d1c51af66fca08b49f7f6ffaa44c6c1ceecd7751d621e1d259b1ea585764cc,unknown,2
228,ghcr.io/converged-computing/metric-stream,ghcr.io/converged-computing/metric-stream:cpu-zen4,115,{},unknown,sha256:bf3e1fdd84a3000b113a238b4e63498928bd0dd00e5824df9ee85e21bc4fcdcb,unknown,2
229,ghcr.io/converged-computing/metric-stream,ghcr.io/converged-computing/metric-stream:cpu-zen4,10477,{},unknown,sha256:2d305b8658c98c140920128579f62505b9c59f5778554cda2df414b9d234fe4d,unknown,2
230,ghcr.io/converged-computing/metric-stream,ghcr.io/converged-computing/metric-stream:cpu-zen4,16631900,{},unknown,sha256:7d709b5c53769d08f4c3692c2641be178e859c921a46cff770d21390e8f25fab,unknown,2
231,ghcr.io/converged-computing/metric-stream,ghcr.io/converged-computing/metric-stream:cpu-zen4,3738715,{},unknown,sha256:bc4ecbc4f4433e3681e4346fc9ce720fa1ee6f83a3fa1032272ce89ccf5140e6,unknown,2
232,ghcr.io/converged-computing/metric-lammps-cpu,ghcr.io/converged-computing/metric-lammps-cpu:zen4,30439866,{},unknown,sha256:9b857f539cb142c9aa2201a17bb8e1cd5cf12edd4a65adf5732fe9f4343964cf,unknown,2
233,ghcr.io/converged-computing/metric-lammps-cpu,ghcr.io/converged-computing/metric-lammps-cpu:zen4,183284920,{},unknown,sha256:95a092ea8938db7729849304b60d98287aa6d3a28cd8144076922768419c9e3d,unknown,2
234,ghcr.io/converged-computing/metric-lammps-cpu,ghcr.io/converged-computing/metric-lammps-cpu:zen4,129858404,{},unknown,sha256:e8081507e9ee9e6ed8309c389855b80804a53df0f11d5c398336a739fffdcf4d,unknown,2
235,ghcr.io/converged-computing/metric-lammps-cpu,ghcr.io/converged-computing/metric-lammps-cpu:zen4,55517828,{},unknown,sha256:dceea02ba2fcf86c1fcb65fa979f7f6803bce48bb6a6da480902e1b0bf49ebc5,unknown,2
236,ghcr.io/converged-computing/metric-lammps-cpu,ghcr.io/converged-computing/metric-lammps-cpu:zen4,29483910,{},unknown,sha256:ca850bcd26f19c921f3de967874d93f9bce86ee377361868f578f810505c2837,unknown,2
237,ghcr.io/converged-computing/metric-lammps-cpu,ghcr.io/converged-computing/metric-lammps-cpu:zen4,18091250,{},unknown,sha256:9724542825ebd75991ca5bda727e385c980a76b90f993869a5758bc1a661ec15,unknown,2
238,ghcr.io/converged-computing/metric-lammps-cpu,ghcr.io/converged-computing/metric-lammps-cpu:zen4,865749,{},unknown,sha256:01fce0fdee101dd9891da45c5bba20166aa3c5603dc2d50309395dd72ce9965c,unknown,2
239,ghcr.io/converged-computing/metric-lammps-cpu,ghcr.io/converged-computing/metric-lammps-cpu:zen4,615472,{},unknown,sha256:fc76be393226c0238cbc122408b45b4fbff5cabf17d369d8f0be9d3396f30d31,unknown,2
240,ghcr.io/converged-computing/metric-lammps-cpu,ghcr.io/converged-computing/metric-lammps-cpu:zen4,112,{},unknown,sha256:286e2e7eb7bf8eede8a9d744b09267442d17bf93b8a57f7c34bbe6724973e40e,unknown,2
241,ghcr.io/converged-computing/metric-lammps-cpu,ghcr.io/converged-computing/metric-lammps-cpu:zen4,1920507,{},unknown,sha256:6d34600ecb03b0fb05a2230614d226821a915ca26db9f94f200c8b78feccec80,unknown,2
242,ghcr.io/converged-computing/metric-lammps-cpu,ghcr.io/converged-computing/metric-lammps-cpu:zen4,32,{},unknown,sha256:4f4fb700ef54461cfa02571ae0db9a0dc1e0cdb5577484a6d75e68dc38e8acc1,unknown,2
243,ghcr.io/converged-computing/metric-lammps-cpu,ghcr.io/converged-computing/metric-lammps-cpu:zen4,339030,{},unknown,sha256:d05441776846837e8a7a0cfa312ed16c563dc1bc0e6bfb0d953f9c22661ad15a,unknown,2
244,ghcr.io/converged-computing/metric-lammps-cpu,ghcr.io/converged-computing/metric-lammps-cpu:zen4,1276,{},unknown,sha256:113b6a270881e7340ab04ab9eca18c1733e258cfcc0a3a35443f365466474716,unknown,2
245,ghcr.io/converged-computing/metric-lammps-cpu,ghcr.io/converged-computing/metric-lammps-cpu:zen4,97764593,{},unknown,sha256:29d120eac74001475a89d6a4503379c6995ab1619a899af38ceb7226162151df,unknown,2
246,ghcr.io/converged-computing/metric-lammps-cpu,ghcr.io/converged-computing/metric-lammps-cpu:zen4,37807546,{},unknown,sha256:ad6099fb8303524f19a12317ac0f2f26062d3c78a7a197b9c656cd6807a6807e,unknown,2
247,ghcr.io/converged-computing/metric-lammps-cpu,ghcr.io/converged-computing/metric-lammps-cpu:zen4,22336572,{},unknown,sha256:c2f3679a139fff8c42e476b78d6507f93ab5c28757bddf2e78b1e25cb4b4ea1a,unknown,2
248,ghcr.io/converged-computing/metric-lammps-cpu,ghcr.io/converged-computing/metric-lammps-cpu:zen4,92648800,{},unknown,sha256:79ee6d9f2394ebfd1edd1bb857c84140e54dae9da355ade9e2894e6257c32a5f,unknown,2
249,ghcr.io/converged-computing/metric-lammps-cpu,ghcr.io/converged-computing/metric-lammps-cpu:zen4,119074957,{},unknown,sha256:9718581ee9eb86704dc9eec1c2307c91f547da2300b3a51aa118fc7e3253c989,unknown,2
250,ghcr.io/converged-computing/metric-lammps-cpu,ghcr.io/converged-computing/metric-lammps-cpu:zen4,14030477,{},unknown,sha256:95f6de7966202940d7e1955b52f2ab0910df4e703bd1a8b4d8cf5eb436fb04e6,unknown,2
251,ghcr.io/converged-computing/metric-lammps-cpu,ghcr.io/converged-computing/metric-lammps-cpu:zen4,32,{},unknown,sha256:4f4fb700ef54461cfa02571ae0db9a0dc1e0cdb5577484a6d75e68dc38e8acc1,unknown,2
252,ghcr.io/converged-computing/metric-lammps-cpu,ghcr.io/converged-computing/metric-lammps-cpu:zen4,61689193,{},unknown,sha256:31d1c51af66fca08b49f7f6ffaa44c6c1ceecd7751d621e1d259b1ea585764cc,unknown,2
253,ghcr.io/converged-computing/metric-lammps-cpu,ghcr.io/converged-computing/metric-lammps-cpu:zen4,32,{},unknown,sha256:4f4fb700ef54461cfa02571ae0db9a0dc1e0cdb5577484a6d75e68dc38e8acc1,unknown,2
254,ghcr.io/converged-computing/metric-lammps-cpu,ghcr.io/converged-computing/metric-lammps-cpu:zen4,323748906,{},unknown,sha256:bae6f9c9e5085e48b3619528b011e84d68296ce0c1412d1ccc02d23251538bcd,unknown,2
255,ghcr.io/converged-computing/metric-lammps-cpu,ghcr.io/converged-computing/metric-lammps-cpu:zen4,94,{},unknown,sha256:6b0048cc169d198fdbb4113a1f8d36dd2140d72e3ef5719da336378cc2f526db,unknown,2
256,ghcr.io/converged-computing/metric-lammps-cpu,ghcr.io/converged-computing/metric-lammps-cpu:zen4,3904,{},unknown,sha256:1f5e36f5a1bda39175c0730ac44ad00cb42aa3f0e425e70943bed38a82450ae2,unknown,2
257,ghcr.io/converged-computing/metric-lammps-cpu,ghcr.io/converged-computing/metric-lammps-cpu:zen4,3738665,{},unknown,sha256:fa9cdd4d13453d4fe46fd1f4c35e398d03995a33f13670833e2577420ff73fd6,unknown,2
